,Hour,Weekend,name,Proportion Of Bikes Available,lat,long
39,1,False,Washington at Kearney,0.5679389312977099,37.795425,-122.40476699999999
40,10,True,Washington at Kearney,0.46794871794871795,37.795425,-122.40476699999999
41,18,True,Washington at Kearney,0.45256410256410273,37.795425,-122.40476699999999
42,3,True,Washington at Kearney,0.5378205128205127,37.795425,-122.40476699999999
43,5,True,Washington at Kearney,0.5365384615384616,37.795425,-122.40476699999999
44,20,True,Washington at Kearney,0.4692307692307693,37.795425,-122.40476699999999
45,14,False,Washington at Kearney,0.45602027883396706,37.795425,-122.40476699999999
46,20,False,Washington at Kearney,0.5681933842239186,37.795425,-122.40476699999999
47,23,False,Washington at Kearney,0.5882951653944021,37.795425,-122.40476699999999
49,10,False,Powell Street BART,0.5089053432059236,37.783871000000005,-122.408433
50,18,False,Powell Street BART,0.5962233828846927,37.783871000000005,-122.408433
51,5,False,Powell Street BART,0.6022498995580553,37.783871000000005,-122.408433
52,20,True,Powell Street BART,0.5748987854251012,37.783871000000005,-122.408433
53,14,False,Powell Street BART,0.4894936962177305,37.783871000000005,-122.408433
54,22,True,Powell Street BART,0.5662955465587044,37.783871000000005,-122.408433
55,5,True,Powell Street BART,0.5905870445344129,37.783871000000005,-122.408433
56,9,True,Powell Street BART,0.5501012145748988,37.783871000000005,-122.408433
57,13,True,Powell Street BART,0.5487991824220745,37.783871000000005,-122.408433
58,7,False,Powell Street BART,0.5654881478505424,37.783871000000005,-122.408433
59,10,True,Powell Street BART,0.5513541134389371,37.783871000000005,-122.408433
60,16,False,Powell Street BART,0.5035021012607563,37.783871000000005,-122.408433
61,1,False,Powell Street BART,0.6060666934511852,37.783871000000005,-122.408433
62,16,True,Powell Street BART,0.5404858299595143,37.783871000000005,-122.408433
63,19,True,Powell Street BART,0.5693319838056679,37.783871000000005,-122.408433
64,12,False,Powell Street BART,0.4936962177306385,37.783871000000005,-122.408433
65,0,False,Powell Street BART,0.6014463640016072,37.783871000000005,-122.408433
66,20,False,Powell Street BART,0.633587786259542,37.783871000000005,-122.408433
67,3,True,Powell Street BART,0.5931174089068827,37.783871000000005,-122.408433
68,21,True,Powell Street BART,0.5662955465587044,37.783871000000005,-122.408433
69,21,False,Powell Street BART,0.6157091201285656,37.783871000000005,-122.408433
70,2,False,Powell Street BART,0.6018481317798311,37.783871000000005,-122.408433
71,9,False,Powell Street BART,0.5193115869521712,37.783871000000005,-122.408433
72,2,True,Powell Street BART,0.5973428717424629,37.783871000000005,-122.408433
73,3,False,Powell Street BART,0.6028525512253919,37.783871000000005,-122.408433
74,23,False,Powell Street BART,0.620731217356368,37.783871000000005,-122.408433
75,11,True,Powell Street BART,0.5533980582524273,37.783871000000005,-122.408433
76,13,False,Powell Street BART,0.5039023414048428,37.783871000000005,-122.408433
77,22,False,Powell Street BART,0.6191241462434713,37.783871000000005,-122.408433
78,4,False,Powell Street BART,0.60265166733628,37.783871000000005,-122.408433
79,7,True,Powell Street BART,0.5926113360323885,37.783871000000005,-122.408433
80,15,True,Powell Street BART,0.5758814512008176,37.783871000000005,-122.408433
81,6,True,Powell Street BART,0.5941295546558705,37.783871000000005,-122.408433
82,17,False,Powell Street BART,0.5401767778224188,37.783871000000005,-122.408433
83,17,True,Powell Street BART,0.5445344129554657,37.783871000000005,-122.408433
84,6,False,Powell Street BART,0.6006428284451586,37.783871000000005,-122.408433
85,15,False,Powell Street BART,0.49689813888332984,37.783871000000005,-122.408433
86,18,True,Powell Street BART,0.5470647773279353,37.783871000000005,-122.408433
87,1,True,Powell Street BART,0.5986842105263158,37.783871000000005,-122.408433
88,19,False,Powell Street BART,0.6402169546002412,37.783871000000005,-122.408433
89,12,True,Powell Street BART,0.5425101214574897,37.783871000000005,-122.408433
90,0,True,Powell Street BART,0.6022267206477729,37.783871000000005,-122.408433
91,23,True,Powell Street BART,0.5612348178137653,37.783871000000005,-122.408433
92,11,False,Powell Street BART,0.5036159100040175,37.783871000000005,-122.408433
93,4,True,Powell Street BART,0.5936234817813764,37.783871000000005,-122.408433
94,8,False,Powell Street BART,0.5533319991995197,37.783871000000005,-122.408433
95,14,True,Powell Street BART,0.5600408788962696,37.783871000000005,-122.408433
96,8,True,Powell Street BART,0.5576923076923078,37.783871000000005,-122.408433
101,3,False,Temporary Transbay Terminal (Howard at Beale),0.6719216727514107,37.789756,-122.39464299999999
102,11,False,Temporary Transbay Terminal (Howard at Beale),0.3927978758712248,37.789756,-122.39464299999999
103,2,False,Temporary Transbay Terminal (Howard at Beale),0.6710919349485563,37.789756,-122.39464299999999
104,20,False,Temporary Transbay Terminal (Howard at Beale),0.5934284766013941,37.789756,-122.39464299999999
105,23,True,Temporary Transbay Terminal (Howard at Beale),0.6023638666103841,37.789756,-122.39464299999999
106,23,False,Temporary Transbay Terminal (Howard at Beale),0.6452041154995023,37.789756,-122.39464299999999
107,8,True,Temporary Transbay Terminal (Howard at Beale),0.5369354157872521,37.789756,-122.39464299999999
108,4,True,Temporary Transbay Terminal (Howard at Beale),0.5483326298016041,37.789756,-122.39464299999999
109,19,True,Temporary Transbay Terminal (Howard at Beale),0.5563528915154072,37.789756,-122.39464299999999
110,1,False,Temporary Transbay Terminal (Howard at Beale),0.6717557251908396,37.789756,-122.39464299999999
111,18,False,Temporary Transbay Terminal (Howard at Beale),0.47942250248921336,37.789756,-122.39464299999999
112,6,False,Temporary Transbay Terminal (Howard at Beale),0.6619648191171594,37.789756,-122.39464299999999
113,17,True,Temporary Transbay Terminal (Howard at Beale),0.520066889632107,37.789756,-122.39464299999999
114,10,True,Temporary Transbay Terminal (Howard at Beale),0.5390460109750949,37.789756,-122.39464299999999
115,21,True,Temporary Transbay Terminal (Howard at Beale),0.5854791051076403,37.789756,-122.39464299999999
116,1,True,Temporary Transbay Terminal (Howard at Beale),0.547488391726467,37.789756,-122.39464299999999
117,22,True,Temporary Transbay Terminal (Howard at Beale),0.6006753904601098,37.789756,-122.39464299999999
118,8,False,Temporary Transbay Terminal (Howard at Beale),0.514465200859646,37.789756,-122.39464299999999
119,13,True,Temporary Transbay Terminal (Howard at Beale),0.5111861544955677,37.789756,-122.39464299999999
120,16,False,Temporary Transbay Terminal (Howard at Beale),0.3784096544883452,37.789756,-122.39464299999999
121,7,False,Temporary Transbay Terminal (Howard at Beale),0.6616329239960175,37.789756,-122.39464299999999
122,15,True,Temporary Transbay Terminal (Howard at Beale),0.5044322498944701,37.789756,-122.39464299999999
123,9,True,Temporary Transbay Terminal (Howard at Beale),0.5424229632756438,37.789756,-122.39464299999999
124,18,True,Temporary Transbay Terminal (Howard at Beale),0.5255016722408027,37.789756,-122.39464299999999
125,3,True,Temporary Transbay Terminal (Howard at Beale),0.548332629801604,37.789756,-122.39464299999999
126,21,False,Temporary Transbay Terminal (Howard at Beale),0.6249585131098574,37.789756,-122.39464299999999
127,11,True,Temporary Transbay Terminal (Howard at Beale),0.5321906354515049,37.789756,-122.39464299999999
128,12,True,Temporary Transbay Terminal (Howard at Beale),0.5225752508361204,37.789756,-122.39464299999999
129,20,True,Temporary Transbay Terminal (Howard at Beale),0.5647952722667794,37.789756,-122.39464299999999
130,12,False,Temporary Transbay Terminal (Howard at Beale),0.4003967597950074,37.789756,-122.39464299999999
131,5,True,Temporary Transbay Terminal (Howard at Beale),0.5483326298016039,37.789756,-122.39464299999999
132,5,False,Temporary Transbay Terminal (Howard at Beale),0.6710919349485561,37.789756,-122.39464299999999
133,14,False,Temporary Transbay Terminal (Howard at Beale),0.4015539758637791,37.789756,-122.39464299999999
134,2,True,Temporary Transbay Terminal (Howard at Beale),0.5481670929241261,37.789756,-122.39464299999999
135,13,False,Temporary Transbay Terminal (Howard at Beale),0.39146966440734005,37.789756,-122.39464299999999
136,16,True,Temporary Transbay Terminal (Howard at Beale),0.5041806020066889,37.789756,-122.39464299999999
137,22,False,Temporary Transbay Terminal (Howard at Beale),0.6427149020909393,37.789756,-122.39464299999999
138,19,False,Temporary Transbay Terminal (Howard at Beale),0.5891138400265514,37.789756,-122.39464299999999
139,17,False,Temporary Transbay Terminal (Howard at Beale),0.3538001991370727,37.789756,-122.39464299999999
140,6,True,Temporary Transbay Terminal (Howard at Beale),0.5453777965386241,37.789756,-122.39464299999999
141,4,False,Temporary Transbay Terminal (Howard at Beale),0.6715897776302686,37.789756,-122.39464299999999
142,14,True,Temporary Transbay Terminal (Howard at Beale),0.5141409877585479,37.789756,-122.39464299999999
143,0,False,Temporary Transbay Terminal (Howard at Beale),0.6717557251908397,37.789756,-122.39464299999999
144,7,True,Temporary Transbay Terminal (Howard at Beale),0.5457999155761926,37.789756,-122.39464299999999
145,10,False,Temporary Transbay Terminal (Howard at Beale),0.25872044966110097,37.789756,-122.39464299999999
146,15,False,Temporary Transbay Terminal (Howard at Beale),0.4020499256075384,37.789756,-122.39464299999999
147,0,True,Temporary Transbay Terminal (Howard at Beale),0.5483326298016042,37.789756,-122.39464299999999
148,9,False,Temporary Transbay Terminal (Howard at Beale),0.2213589022979005,37.789756,-122.39464299999999
151,22,True,2nd at Townsend,0.44622507122507105,37.780526,-122.39028799999998
152,15,True,2nd at Townsend,0.4656598345918735,37.780526,-122.39028799999998
153,10,True,2nd at Townsend,0.4622507122507123,37.780526,-122.39028799999998
154,10,False,2nd at Townsend,0.5597803126320235,37.780526,-122.39028799999998
155,1,False,2nd at Townsend,0.4467062482329658,37.780526,-122.39028799999998
156,21,False,2nd at Townsend,0.47752332485156906,37.780526,-122.39028799999998
157,9,False,2nd at Townsend,0.4882410928038304,37.780526,-122.39028799999998
158,12,False,2nd at Townsend,0.5376707505985074,37.780526,-122.39028799999998
159,14,False,2nd at Townsend,0.5585128855090831,37.780526,-122.39028799999998
160,23,False,2nd at Townsend,0.4601357082273113,37.780526,-122.39028799999998
161,11,False,2nd at Townsend,0.5653095843935539,37.780526,-122.39028799999998
162,5,True,2nd at Townsend,0.4825498575498574,37.780526,-122.39028799999998
163,11,True,2nd at Townsend,0.45192307692307676,37.780526,-122.39028799999998
164,4,False,2nd at Townsend,0.4491094147582697,37.780526,-122.39028799999998
165,7,True,2nd at Townsend,0.4829059829059829,37.780526,-122.39028799999998
166,16,False,2nd at Townsend,0.5241515279538093,37.780526,-122.39028799999998
167,3,False,2nd at Townsend,0.4500989539157477,37.780526,-122.39028799999998
168,2,False,2nd at Townsend,0.44981622844218255,37.780526,-122.39028799999998
169,3,True,2nd at Townsend,0.48005698005697994,37.780526,-122.39028799999998
170,7,False,2nd at Townsend,0.44698897370653073,37.780526,-122.39028799999998
171,9,True,2nd at Townsend,0.46509971509971515,37.780526,-122.39028799999998
172,13,True,2nd at Townsend,0.4458827759798634,37.780526,-122.39028799999998
173,6,False,2nd at Townsend,0.45236075770426926,37.780526,-122.39028799999998
174,17,True,2nd at Townsend,0.42058404558404544,37.780526,-122.39028799999998
175,8,False,2nd at Townsend,0.46514575411913806,37.780526,-122.39028799999998
176,16,True,2nd at Townsend,0.4419515669515669,37.780526,-122.39028799999998
177,1,True,2nd at Townsend,0.4754273504273503,37.780526,-122.39028799999998
178,12,True,2nd at Townsend,0.4487179487179488,37.780526,-122.39028799999998
179,18,False,2nd at Townsend,0.40995193666949414,37.780526,-122.39028799999998
180,20,True,2nd at Townsend,0.4408831908831909,37.780526,-122.39028799999998
181,21,True,2nd at Townsend,0.4415954415954415,37.780526,-122.39028799999998
182,20,False,2nd at Townsend,0.4748374328527,37.780526,-122.39028799999998
183,4,True,2nd at Townsend,0.4818376068376068,37.780526,-122.39028799999998
184,15,False,2nd at Townsend,0.5596394873961412,37.780526,-122.39028799999998
185,8,True,2nd at Townsend,0.48219373219373196,37.780526,-122.39028799999998
186,6,True,2nd at Townsend,0.48148148148148145,37.780526,-122.39028799999998
187,17,False,2nd at Townsend,0.4383658467627933,37.780526,-122.39028799999998
188,14,True,2nd at Townsend,0.4516361021215391,37.780526,-122.39028799999998
189,18,True,2nd at Townsend,0.4230769230769231,37.780526,-122.39028799999998
190,19,False,2nd at Townsend,0.42875318066157775,37.780526,-122.39028799999998
191,19,True,2nd at Townsend,0.43340455840455827,37.780526,-122.39028799999998
192,0,True,2nd at Townsend,0.47364672364672356,37.780526,-122.39028799999998
193,2,True,2nd at Townsend,0.4757281553398059,37.780526,-122.39028799999998
194,0,False,2nd at Townsend,0.44557534633870505,37.780526,-122.39028799999998
195,5,False,2nd at Townsend,0.44981622844218244,37.780526,-122.39028799999998
196,22,False,2nd at Townsend,0.46904156064461394,37.780526,-122.39028799999998
197,23,True,2nd at Townsend,0.4469373219373218,37.780526,-122.39028799999998
198,13,False,2nd at Townsend,0.5316152654555696,37.780526,-122.39028799999998
199,7,False,Spear at Folsom,0.4503816793893129,37.790302000000004,-122.39063700000001
200,15,False,Spear at Folsom,0.4652791675005003,37.790302000000004,-122.39063700000001
201,6,False,Spear at Folsom,0.48493370831659316,37.790302000000004,-122.39063700000001
202,17,True,Spear at Folsom,0.3861336032388664,37.790302000000004,-122.39063700000001
203,16,False,Spear at Folsom,0.4702821693015809,37.790302000000004,-122.39063700000001
204,19,True,Spear at Folsom,0.38208502024291496,37.790302000000004,-122.39063700000001
205,19,False,Spear at Folsom,0.43832864604258753,37.790302000000004,-122.39063700000001
206,12,True,Spear at Folsom,0.4073886639676113,37.790302000000004,-122.39063700000001
207,0,True,Spear at Folsom,0.4579959514170041,37.790302000000004,-122.39063700000001
208,23,True,Spear at Folsom,0.4028340080971659,37.790302000000004,-122.39063700000001
209,5,False,Spear at Folsom,0.49176376054640414,37.790302000000004,-122.39063700000001
210,2,False,Spear at Folsom,0.49176376054640414,37.790302000000004,-122.39063700000001
211,22,True,Spear at Folsom,0.39979757085020223,37.790302000000004,-122.39063700000001
212,22,False,Spear at Folsom,0.4951787866613096,37.790302000000004,-122.39063700000001
213,5,True,Spear at Folsom,0.47014170040485825,37.790302000000004,-122.39063700000001
214,9,True,Spear at Folsom,0.44585020242914974,37.790302000000004,-122.39063700000001
215,13,True,Spear at Folsom,0.39243740419008694,37.790302000000004,-122.39063700000001
216,10,True,Spear at Folsom,0.4220647773279352,37.790302000000004,-122.39063700000001
217,12,False,Spear at Folsom,0.4570742445467279,37.790302000000004,-122.39063700000001
218,1,True,Spear at Folsom,0.46305668016194323,37.790302000000004,-122.39063700000001
219,20,False,Spear at Folsom,0.4750903977501005,37.790302000000004,-122.39063700000001
220,3,False,Spear at Folsom,0.49236641221374033,37.790302000000004,-122.39063700000001
221,11,True,Spear at Folsom,0.4043522267206475,37.790302000000004,-122.39063700000001
222,21,True,Spear at Folsom,0.3825910931174089,37.790302000000004,-122.39063700000001
223,7,True,Spear at Folsom,0.47064777327935226,37.790302000000004,-122.39063700000001
224,15,True,Spear at Folsom,0.3781297904956566,37.790302000000004,-122.39063700000001
225,8,False,Spear at Folsom,0.4314588753251952,37.790302000000004,-122.39063700000001
226,14,True,Spear at Folsom,0.38681655595298914,37.790302000000004,-122.39063700000001
227,18,True,Spear at Folsom,0.3922064777327935,37.790302000000004,-122.39063700000001
228,21,False,Spear at Folsom,0.4863398955403776,37.790302000000004,-122.39063700000001
229,0,False,Spear at Folsom,0.4901566894335076,37.790302000000004,-122.39063700000001
230,2,True,Spear at Folsom,0.46959632089933573,37.790302000000004,-122.39063700000001
231,3,True,Spear at Folsom,0.4681174089068825,37.790302000000004,-122.39063700000001
232,11,False,Spear at Folsom,0.45942145439935705,37.790302000000004,-122.39063700000001
233,13,False,Spear at Folsom,0.4628777266359815,37.790302000000004,-122.39063700000001
234,17,False,Spear at Folsom,0.4654479710727197,37.790302000000004,-122.39063700000001
235,6,True,Spear at Folsom,0.4731781376518217,37.790302000000004,-122.39063700000001
236,8,True,Spear at Folsom,0.4645748987854252,37.790302000000004,-122.39063700000001
237,16,True,Spear at Folsom,0.3815789473684212,37.790302000000004,-122.39063700000001
238,1,False,Spear at Folsom,0.4913619927681799,37.790302000000004,-122.39063700000001
239,10,False,Spear at Folsom,0.45027016209725834,37.790302000000004,-122.39063700000001
240,9,False,Spear at Folsom,0.44266559935961575,37.790302000000004,-122.39063700000001
241,20,True,Spear at Folsom,0.38714574898785425,37.790302000000004,-122.39063700000001
242,18,False,Spear at Folsom,0.4236641221374045,37.790302000000004,-122.39063700000001
243,23,False,Spear at Folsom,0.5052229811169144,37.790302000000004,-122.39063700000001
244,4,False,Spear at Folsom,0.49216552832462834,37.790302000000004,-122.39063700000001
245,14,False,Spear at Folsom,0.47368421052631593,37.790302000000004,-122.39063700000001
246,4,True,Spear at Folsom,0.46862348178137647,37.790302000000004,-122.39063700000001
248,5,True,San Francisco Caltrain 2 (330 Townsend),0.5869565217391304,37.7766,-122.39546999999999
249,9,True,San Francisco Caltrain 2 (330 Townsend),0.5698160535117058,37.7766,-122.39546999999999
250,13,True,San Francisco Caltrain 2 (330 Townsend),0.5327142254115661,37.7766,-122.39546999999999
251,6,False,San Francisco Caltrain 2 (330 Townsend),0.6984732824427482,37.7766,-122.39546999999999
252,17,True,San Francisco Caltrain 2 (330 Townsend),0.5434782608695652,37.7766,-122.39546999999999
253,7,True,San Francisco Caltrain 2 (330 Townsend),0.5827759197324414,37.7766,-122.39546999999999
254,15,True,San Francisco Caltrain 2 (330 Townsend),0.5170958210215281,37.7766,-122.39546999999999
255,4,True,San Francisco Caltrain 2 (330 Townsend),0.588628762541806,37.7766,-122.39546999999999
256,8,False,San Francisco Caltrain 2 (330 Townsend),0.64159365184328,37.7766,-122.39546999999999
257,1,True,San Francisco Caltrain 2 (330 Townsend),0.5882107023411374,37.7766,-122.39546999999999
258,7,False,San Francisco Caltrain 2 (330 Townsend),0.7280119482243612,37.7766,-122.39546999999999
259,10,True,San Francisco Caltrain 2 (330 Townsend),0.5677257525083612,37.7766,-122.39546999999999
260,15,False,San Francisco Caltrain 2 (330 Townsend),0.288477434286659,37.7766,-122.39546999999999
261,14,True,San Francisco Caltrain 2 (330 Townsend),0.527648796960743,37.7766,-122.39546999999999
262,17,False,San Francisco Caltrain 2 (330 Townsend),0.2485894457351477,37.7766,-122.39546999999999
263,6,True,San Francisco Caltrain 2 (330 Townsend),0.5861204013377925,37.7766,-122.39546999999999
264,1,False,San Francisco Caltrain 2 (330 Townsend),0.7027879190175906,37.7766,-122.39546999999999
265,10,False,San Francisco Caltrain 2 (330 Townsend),0.30170276078690694,37.7766,-122.39546999999999
266,18,False,San Francisco Caltrain 2 (330 Townsend),0.5409890474610024,37.7766,-122.39546999999999
267,16,True,San Francisco Caltrain 2 (330 Townsend),0.5225752508361204,37.7766,-122.39546999999999
268,12,True,San Francisco Caltrain 2 (330 Townsend),0.5413879598662207,37.7766,-122.39546999999999
269,5,False,San Francisco Caltrain 2 (330 Townsend),0.7011284434118817,37.7766,-122.39546999999999
270,23,True,San Francisco Caltrain 2 (330 Townsend),0.6559364548494985,37.7766,-122.39546999999999
271,8,True,San Francisco Caltrain 2 (330 Townsend),0.5823578595317725,37.7766,-122.39546999999999
272,11,True,San Francisco Caltrain 2 (330 Townsend),0.5447324414715718,37.7766,-122.39546999999999
273,21,False,San Francisco Caltrain 2 (330 Townsend),0.639395950879522,37.7766,-122.39546999999999
274,19,True,San Francisco Caltrain 2 (330 Townsend),0.5677257525083612,37.7766,-122.39546999999999
275,19,False,San Francisco Caltrain 2 (330 Townsend),0.660969133753734,37.7766,-122.39546999999999
276,0,False,San Francisco Caltrain 2 (330 Townsend),0.7029538665781613,37.7766,-122.39546999999999
277,16,False,San Francisco Caltrain 2 (330 Townsend),0.18664242023474956,37.7766,-122.39546999999999
278,0,True,San Francisco Caltrain 2 (330 Townsend),0.5915551839464883,37.7766,-122.39546999999999
279,14,False,San Francisco Caltrain 2 (330 Townsend),0.32831873036865594,37.7766,-122.39546999999999
280,13,False,San Francisco Caltrain 2 (330 Townsend),0.31129112249958646,37.7766,-122.39546999999999
281,2,True,San Francisco Caltrain 2 (330 Townsend),0.5875897002954832,37.7766,-122.39546999999999
282,23,False,San Francisco Caltrain 2 (330 Townsend),0.6705940922668439,37.7766,-122.39546999999999
283,3,True,San Francisco Caltrain 2 (330 Townsend),0.5861204013377928,37.7766,-122.39546999999999
284,22,False,San Francisco Caltrain 2 (330 Townsend),0.6637902422834382,37.7766,-122.39546999999999
285,22,True,San Francisco Caltrain 2 (330 Townsend),0.6534280936454849,37.7766,-122.39546999999999
286,11,False,San Francisco Caltrain 2 (330 Townsend),0.28360438101559915,37.7766,-122.39546999999999
287,21,True,San Francisco Caltrain 2 (330 Townsend),0.6216555183946488,37.7766,-122.39546999999999
288,18,True,San Francisco Caltrain 2 (330 Townsend),0.5489130434782609,37.7766,-122.39546999999999
289,12,False,San Francisco Caltrain 2 (330 Townsend),0.2919490824929741,37.7766,-122.39546999999999
290,3,False,San Francisco Caltrain 2 (330 Townsend),0.7019581812147362,37.7766,-122.39546999999999
291,9,False,San Francisco Caltrain 2 (330 Townsend),0.36948255910067784,37.7766,-122.39546999999999
292,20,False,San Francisco Caltrain 2 (330 Townsend),0.6174908728841686,37.7766,-122.39546999999999
293,20,True,San Francisco Caltrain 2 (330 Townsend),0.5852842809364549,37.7766,-122.39546999999999
294,2,False,San Francisco Caltrain 2 (330 Townsend),0.7036176568204447,37.7766,-122.39546999999999
295,4,False,San Francisco Caltrain 2 (330 Townsend),0.7021241287753068,37.7766,-122.39546999999999
298,20,True,Powell at Post (Union Square),0.48582995951417013,37.788446,-122.408499
299,12,True,Powell at Post (Union Square),0.4585020242914979,37.788446,-122.408499
300,11,False,Powell at Post (Union Square),0.3238248292486941,37.788446,-122.408499
301,21,True,Powell at Post (Union Square),0.4878542510121458,37.788446,-122.408499
302,17,True,Powell at Post (Union Square),0.4281376518218623,37.788446,-122.408499
303,6,False,Powell at Post (Union Square),0.48935315387705897,37.788446,-122.408499
304,19,False,Powell at Post (Union Square),0.44917637605464045,37.788446,-122.408499
305,9,True,Powell at Post (Union Square),0.4944331983805669,37.788446,-122.408499
306,5,False,Powell at Post (Union Square),0.4951787866613096,37.788446,-122.408499
307,16,True,Powell at Post (Union Square),0.4377530364372471,37.788446,-122.408499
308,20,False,Powell at Post (Union Square),0.48312575331458424,37.788446,-122.408499
309,2,True,Powell at Post (Union Square),0.4793050587634132,37.788446,-122.408499
310,8,False,Powell at Post (Union Square),0.5359215529317589,37.788446,-122.408499
311,12,False,Powell at Post (Union Square),0.34800880528316985,37.788446,-122.408499
312,14,False,Powell at Post (Union Square),0.3754252551530919,37.788446,-122.408499
313,22,True,Powell at Post (Union Square),0.4939271255060728,37.788446,-122.408499
314,1,True,Powell at Post (Union Square),0.4797570850202427,37.788446,-122.408499
315,21,False,Powell at Post (Union Square),0.489152269987947,37.788446,-122.408499
316,15,False,Powell at Post (Union Square),0.36762057234340595,37.788446,-122.408499
317,3,False,Powell at Post (Union Square),0.49397348332663715,37.788446,-122.408499
318,10,True,Powell at Post (Union Square),0.4827935222672066,37.788446,-122.408499
319,7,False,Powell at Post (Union Square),0.528123744475693,37.788446,-122.408499
320,16,False,Powell at Post (Union Square),0.37762657594556737,37.788446,-122.408499
321,0,True,Powell at Post (Union Square),0.47975708502024283,37.788446,-122.408499
322,8,True,Powell at Post (Union Square),0.47216599190283404,37.788446,-122.408499
323,0,False,Powell at Post (Union Square),0.4909602249899557,37.788446,-122.408499
324,14,True,Powell at Post (Union Square),0.4338272866632601,37.788446,-122.408499
325,15,True,Powell at Post (Union Square),0.43331630045988767,37.788446,-122.408499
326,19,True,Powell at Post (Union Square),0.4878542510121457,37.788446,-122.408499
327,4,True,Powell at Post (Union Square),0.47874493927125494,37.788446,-122.408499
328,22,False,Powell at Post (Union Square),0.4839292888710326,37.788446,-122.408499
329,17,False,Powell at Post (Union Square),0.36359983929288864,37.788446,-122.408499
330,6,True,Powell at Post (Union Square),0.46963562753036425,37.788446,-122.408499
331,13,True,Powell at Post (Union Square),0.4486458865610629,37.788446,-122.408499
332,5,True,Powell at Post (Union Square),0.47419028340080965,37.788446,-122.408499
333,2,False,Powell at Post (Union Square),0.49578143832864624,37.788446,-122.408499
334,11,True,Powell at Post (Union Square),0.4767206477732793,37.788446,-122.408499
335,3,True,Powell at Post (Union Square),0.47621457489878527,37.788446,-122.408499
336,18,True,Powell at Post (Union Square),0.4625506072874493,37.788446,-122.408499
337,18,False,Powell at Post (Union Square),0.40257131378063465,37.788446,-122.408499
338,9,False,Powell at Post (Union Square),0.4228537122273363,37.788446,-122.408499
339,10,False,Powell at Post (Union Square),0.35921552931759043,37.788446,-122.408499
340,7,True,Powell at Post (Union Square),0.46558704453441285,37.788446,-122.408499
341,1,False,Powell at Post (Union Square),0.4949779027721977,37.788446,-122.408499
342,4,False,Powell at Post (Union Square),0.4951787866613098,37.788446,-122.408499
343,23,False,Powell at Post (Union Square),0.48272398553635987,37.788446,-122.408499
344,13,False,Powell at Post (Union Square),0.38162897738643187,37.788446,-122.408499
345,23,True,Powell at Post (Union Square),0.492914979757085,37.788446,-122.408499
350,18,False,Steuart at Market,0.453866578161301,37.794139,-122.394434
351,5,True,Steuart at Market,0.5698160535117057,37.794139,-122.394434
352,1,True,Steuart at Market,0.5689799331103678,37.794139,-122.394434
353,23,True,Steuart at Market,0.5702341137123746,37.794139,-122.394434
354,8,False,Steuart at Market,0.5443875020664573,37.794139,-122.394434
355,2,True,Steuart at Market,0.5664837484170538,37.794139,-122.394434
356,9,True,Steuart at Market,0.5652173913043478,37.794139,-122.394434
357,19,True,Steuart at Market,0.5602006688963211,37.794139,-122.394434
358,16,False,Steuart at Market,0.3534468507191271,37.794139,-122.394434
359,3,False,Steuart at Market,0.5912711583139727,37.794139,-122.394434
360,14,True,Steuart at Market,0.5956099620092866,37.794139,-122.394434
361,3,True,Steuart at Market,0.5677257525083612,37.794139,-122.394434
362,0,True,Steuart at Market,0.5731605351170569,37.794139,-122.394434
363,12,True,Steuart at Market,0.588628762541806,37.794139,-122.394434
364,18,True,Steuart at Market,0.5652173913043478,37.794139,-122.394434
365,14,False,Steuart at Market,0.44023805587700443,37.794139,-122.394434
366,8,True,Steuart at Market,0.5581103678929765,37.794139,-122.394434
367,13,True,Steuart at Market,0.5909666525960321,37.794139,-122.394434
368,7,False,Steuart at Market,0.6072021241287753,37.794139,-122.394434
369,10,False,Steuart at Market,0.37973218713837,37.794139,-122.394434
370,4,True,Steuart at Market,0.5698160535117056,37.794139,-122.394434
371,1,False,Steuart at Market,0.589777630268835,37.794139,-122.394434
372,21,True,Steuart at Market,0.5643812709030102,37.794139,-122.394434
373,9,False,Steuart at Market,0.4157712018515457,37.794139,-122.394434
374,21,False,Steuart at Market,0.582641885164288,37.794139,-122.394434
375,2,False,Steuart at Market,0.5912711583139728,37.794139,-122.394434
376,5,False,Steuart at Market,0.5914371058745437,37.794139,-122.394434
377,17,False,Steuart at Market,0.3401924991702621,37.794139,-122.394434
378,6,True,Steuart at Market,0.5777591973244147,37.794139,-122.394434
379,15,True,Steuart at Market,0.5905445335584637,37.794139,-122.394434
380,0,False,Steuart at Market,0.5904414205111186,37.794139,-122.394434
381,12,False,Steuart at Market,0.439246156389486,37.794139,-122.394434
382,11,False,Steuart at Market,0.39943577829405913,37.794139,-122.394434
383,19,False,Steuart at Market,0.5449717889147028,37.794139,-122.394434
384,22,False,Steuart at Market,0.5843013607699966,37.794139,-122.394434
385,4,False,Steuart at Market,0.5912711583139729,37.794139,-122.394434
386,13,False,Steuart at Market,0.4566043974210613,37.794139,-122.394434
387,22,True,Steuart at Market,0.5647993311036792,37.794139,-122.394434
388,23,False,Steuart at Market,0.5861267839362762,37.794139,-122.394434
389,11,True,Steuart at Market,0.5903010033444818,37.794139,-122.394434
390,20,True,Steuart at Market,0.5568561872909699,37.794139,-122.394434
391,20,False,Steuart at Market,0.5833056754065714,37.794139,-122.394434
