,station_id,Weekend,Hour,Proportion Of Bikes Available,id,name,lat,long,dock_count,city,installation_date
101,42,False,5,0.4779054916985952,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
102,42,False,6,0.47203065134099637,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
103,42,False,7,0.41992337164750954,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
104,42,False,8,0.3762452107279698,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
105,42,False,9,0.48097062579821215,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
106,42,False,10,0.44291187739463606,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
107,42,False,11,0.4613026819923374,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
108,42,False,12,0.4814814814814815,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
109,42,False,13,0.5213282247765005,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
110,42,False,14,0.48454661558109813,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
111,42,False,15,0.476883780332056,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
112,42,False,16,0.47586206896551714,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
113,42,False,17,0.4362707535121328,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
114,42,False,18,0.4395913154533847,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
115,42,False,19,0.4480204342273312,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
116,42,False,20,0.4600255427841636,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
117,42,False,21,0.46794380587484063,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
118,42,False,22,0.4763729246487872,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
119,42,False,23,0.4860791826309072,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
120,42,True,0,0.5038461538461537,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
121,42,True,1,0.51025641025641,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
122,42,True,2,0.51025641025641,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
123,42,True,3,0.508333333333333,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
124,42,True,4,0.5076923076923074,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
125,42,True,5,0.5076923076923074,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
126,42,True,6,0.5115384615384613,42,Davis at Jackson,37.79728,-122.398436,15,San Francisco,8/19/2013
